,end_date,variable,value,smooth,noise,ci_top,ci_bot
51,2020-08-29,tpp_lnp,50.0,48.24999999999999,1.750000000000007,51.588787144645345,44.91121285535464
50,2020-09-07,tpp_lnp,45.0,47.86607142857143,-2.8660714285714306,51.20485857321678,44.52728428392608
49,2020-09-19,tpp_lnp,51.0,48.892857142857146,2.107142857142854,52.2316442875025,45.554069998211794
48,2020-09-21,tpp_lnp,49.0,48.964285714285715,0.0357142857142847,52.30307285893107,45.625498569640364
47,2020-10-05,tpp_lnp,47.0,48.830357142857146,-1.830357142857146,52.1691442875025,45.491569998211794
46,2020-10-10,tpp_lnp,52.0,49.339285714285715,2.6607142857142847,52.67807285893107,46.000498569640364
45,2020-10-12,tpp_lnp,47.0,48.33928571428571,-1.3392857142857082,51.67807285893106,45.00049856964036
44,2020-10-19,tpp_lnp,48.0,47.044642857142854,0.9553571428571459,50.383430001788206,43.7058557124975
43,2020-11-02,tpp_lnp,44.0,46.79464285714286,-2.794642857142861,50.13343000178821,43.45585571249751
42,2020-11-07,tpp_lnp,51.0,47.74107142857143,3.2589285714285694,51.07985857321678,44.40228428392608
40,2020-11-16,tpp_lnp,45.0,47.950892857142854,-2.950892857142854,51.289680001788206,44.6121057124975
41,2020-11-22,tpp_lnp,50.5,49.25892857142857,1.2410714285714306,52.59771571607392,45.92014142678322
39,2020-11-28,tpp_lnp,51.0,49.96875000000001,1.031249999999993,53.30753714464536,46.629962855354655
38,2020-11-30,tpp_lnp,49.0,48.535714285714285,0.4642857142857153,51.874501430359636,45.19692714106893
37,2020-12-14,tpp_lnp,45.0,47.08035714285714,-2.080357142857139,50.41914428750249,43.74156999821179
36,2021-01-18,tpp_lnp,48.0,47.651785714285715,0.3482142857142847,50.99057285893107,44.312998569640364
35,2021-01-30,tpp_lnp,50.0,47.87500000000001,2.124999999999993,51.21378714464536,44.536212855354655
34,2021-02-01,tpp_lnp,44.0,47.02232142857143,-3.0223214285714306,50.36110857321678,43.68353428392608
33,2021-02-14,tpp_lnp,49.5,47.60714285714286,1.8928571428571388,50.94593000178821,44.26835571249751
32,2021-02-15,tpp_lnp,47.0,48.14732142857143,-1.1473214285714306,51.48610857321678,44.80853428392608
31,2021-02-20,tpp_lnp,50.0,47.982142857142854,2.017857142857146,51.320930001788206,44.6433557124975
30,2021-03-01,tpp_lnp,45.0,47.160714285714285,-2.1607142857142847,50.499501430359636,43.82192714106893
29,2021-03-13,tpp_lnp,48.0,47.674107142857146,0.3258928571428541,51.0128942875025,44.335319998211794
28,2021-03-14,tpp_lnp,49.5,48.32142857142857,1.1785714285714306,51.66021571607392,44.98264142678322
27,2021-03-15,tpp_lnp,47.0,47.84375,-0.84375,51.18253714464535,44.50496285535465
26,2021-03-27,tpp_lnp,48.0,47.223214285714285,0.7767857142857153,50.562001430359636,43.88442714106893
25,2021-03-29,tpp_lnp,46.0,46.38392857142857,-0.3839285714285694,49.72271571607392,43.04514142678322
24,2021-04-12,tpp_lnp,45.0,46.34821428571429,-1.3482142857142918,49.68700143035964,43.00942714106894
23,2021-04-24,tpp_lnp,49.0,47.02678571428571,1.9732142857142918,50.36557285893106,43.68799856964036
22,2021-04-26,tpp_lnp,46.0,46.3125,-0.3125,49.65128714464535,42.97371285535465
21,2021-05-10,tpp_lnp,44.0,45.86607142857143,-1.8660714285714306,49.20485857321678,42.52728428392608
20,2021-05-15,tpp_lnp,49.0,46.51785714285714,2.482142857142861,49.85664428750249,43.17906999821179
19,2021-05-24,tpp_lnp,44.0,46.83035714285714,-2.830357142857139,50.16914428750249,43.49156999821179
18,2021-06-05,tpp_lnp,50.0,48.06250000000001,1.937499999999993,51.40128714464536,44.723712855354655
17,2021-06-06,tpp_lnp,49.0,47.87500000000001,1.124999999999993,51.21378714464536,44.536212855354655
16,2021-06-07,tpp_lnp,44.0,46.78125000000001,-2.781250000000007,50.12003714464536,43.442462855354655
14,2021-06-20,tpp_lnp,49.5,47.05357142857142,2.4464285714285765,50.392358573216775,43.71478428392607
15,2021-06-21,tpp_lnp,45.0,46.97767857142858,-1.9776785714285765,50.31646571607393,43.638891426783225
13,2021-06-26,tpp_lnp,49.0,46.776785714285715,2.2232142857142847,50.11557285893107,43.437998569640364
12,2021-07-05,tpp_lnp,44.0,46.08928571428571,-2.089285714285708,49.42807285893106,42.75049856964036
11,2021-07-17,tpp_lnp,47.0,46.39732142857143,0.6026785714285694,49.73610857321678,43.05853428392608
10,2021-07-18,tpp_lnp,47.5,46.61607142857142,0.8839285714285765,49.954858573216775,43.27728428392607
9,2021-07-19,tpp_lnp,45.0,46.107142857142854,-1.107142857142854,49.445930001788206,42.7683557124975
8,2021-08-01,tpp_lnp,46.5,46.27678571428572,0.2232142857142776,49.615572858931074,42.93799856964037
7,2021-08-07,tpp_lnp,47.0,46.53125000000001,0.4687499999999929,49.87003714464536,43.192462855354655
6,2021-08-15,tpp_lnp,46.0,46.24107142857143,-0.2410714285714306,49.57985857321678,42.90228428392608
5,2021-08-28,tpp_lnp,46.0,45.96875,0.03125,49.30753714464535,42.62996285535465
4,2021-08-29,tpp_lnp,45.5,46.174107142857146,-0.6741071428571459,49.5128942875025,42.835319998211794
3,2021-09-12,tpp_lnp,47.5,46.79017857142857,0.7098214285714306,50.12896571607392,43.45139142678322
2,2021-09-18,tpp_lnp,47.0,46.82589285714286,0.1741071428571388,50.16468000178821,43.48710571249751
1,2021-09-26,tpp_lnp,46.0,46.55555555555555,-0.55555555555555,49.8943427002009,43.2167684109102
0,2021-10-02,tpp_lnp,47.0,46.66666666666667,0.3333333333333286,50.00545381131202,43.32787952202132
