,end_date,variable,value,smooth,noise,ci_top,ci_bot
165,2019-07-28,p_alp,47.0,47.76543209876544,-0.7654320987654373,50.831409963530085,44.69945423400079
164,2019-08-18,p_alp,49.0,48.5,0.5,51.56597786476465,45.43402213523535
163,2019-09-07,p_alp,49.0,48.92857142857143,0.0714285714285694,51.99454929333608,45.86259356380678
162,2019-09-29,p_alp,49.0,49.035714285714285,-0.0357142857142847,52.10169215047893,45.96973642094964
161,2019-10-20,p_alp,49.0,49.24107142857142,-0.2410714285714235,52.30704929333607,46.175093563806776
160,2019-11-10,p_alp,50.0,49.410714285714285,0.5892857142857153,52.47669215047893,46.34473642094964
159,2019-11-23,p_alp,49.0,49.07142857142857,-0.0714285714285694,52.13740643619322,46.00545070666392
158,2019-12-08,p_alp,48.0,49.17857142857144,-1.1785714285714377,52.244549293336085,46.11259356380679
157,2020-01-11,p_alp,51.0,50.44642857142857,0.5535714285714306,53.51240643619322,47.38045070666392
156,2020-02-01,p_alp,52.0,51.339285714285715,0.6607142857142847,54.40526357905036,48.27330784952107
155,2020-02-22,p_alp,51.0,51.169642857142854,-0.1696428571428541,54.2356207219075,48.10366499237821
154,2020-03-14,p_alp,51.0,50.51785714285714,0.4821428571428612,53.583835007621786,47.45187927809249
153,2020-04-03,p_alp,49.0,49.776785714285715,-0.7767857142857153,52.84276357905036,46.71080784952107
152,2020-04-25,p_alp,50.0,49.39732142857142,0.6026785714285765,52.46329929333607,46.331343563806776
151,2020-04-26,p_alp,48.5,49.01785714285714,-0.5178571428571388,52.083835007621786,45.95187927809249
150,2020-05-16,p_alp,49.0,48.77232142857143,0.2276785714285694,51.83829929333608,45.70634356380678
149,2020-06-06,p_alp,49.0,47.94642857142857,1.0535714285714306,51.01240643619322,44.88045070666392
148,2020-06-08,p_alp,45.0,46.62499999999999,-1.624999999999993,49.69097786476464,43.559022135235345
147,2020-06-15,p_alp,47.0,46.276785714285715,0.7232142857142847,49.34276357905036,43.21080784952107
145,2020-06-22,p_alp,46.0,45.964285714285715,0.0357142857142847,49.03026357905036,42.89830784952107
143,2020-06-29,p_alp,45.0,45.625,-0.625,48.69097786476465,42.55902213523535
142,2020-07-13,p_alp,46.0,46.08928571428572,-0.0892857142857224,49.15526357905037,43.023307849521075
141,2020-07-18,p_alp,47.0,47.138392857142854,-0.1383928571428541,50.2043707219075,44.07241499237821
140,2020-07-19,p_alp,48.5,48.236607142857146,0.2633928571428541,51.30258500762179,45.1706292780925
146,2020-07-21,p_alp,49.5,48.549107142857146,0.9508928571428541,51.61508500762179,45.4831292780925
139,2020-07-26,p_alp,47.0,48.17410714285714,-1.1741071428571388,51.240085007621786,45.10812927809249
144,2020-07-27,p_alp,49.0,48.11607142857142,0.8839285714285765,51.18204929333607,45.050093563806776
