,end_date,variable,value,smooth,noise,ci_top,ci_bot
96,2020-05-16,aa_r,28.999999999999996,26.446428571428566,2.5535714285714306,30.88888648310374,22.003970659753392
95,2020-06-02,aa_r,23.0,25.348214285714285,-2.3482142857142847,29.79067219738946,20.90575637403911
94,2020-06-06,aa_r,26.0,25.419642857142858,0.5803571428571423,29.86210076881803,20.977184945467684
93,2020-06-27,aa_r,26.0,26.133928571428573,-0.13392857142857295,30.576386483103747,21.6914706597534
92,2020-07-12,aa_r,27.0,26.410714285714285,0.5892857142857153,30.85317219738946,21.96825637403911
91,2020-07-18,aa_r,26.0,25.857142857142854,0.1428571428571459,30.299600768818028,21.41468494546768
90,2020-08-08,aa_r,25.0,24.732142857142858,0.26785714285714235,29.17460076881803,20.289684945467684
89,2020-08-09,aa_r,22.0,24.732142857142854,-2.732142857142854,29.174600768818028,20.28968494546768
88,2020-08-29,aa_r,28.999999999999996,26.651785714285708,2.3482142857142883,31.094243625960882,22.209327802610535
87,2020-09-19,aa_r,27.0,27.61607142857143,-0.6160714285714306,32.0585293402466,23.173613516896257
86,2020-10-10,aa_r,28.000000000000004,28.035714285714285,-0.035714285714281147,32.478172197389455,23.59325637403911
85,2020-11-06,aa_r,28.999999999999996,28.267857142857142,0.7321428571428541,32.710315054532316,23.82539923118197
84,2020-11-28,aa_r,28.000000000000004,27.3125,0.6875000000000036,31.754957911675174,22.870042088324826
83,2020-12-01,aa_r,24.0,26.419642857142858,-2.4196428571428577,30.86210076881803,21.977184945467684
82,2021-01-30,aa_r,28.999999999999996,27.07142857142857,1.928571428571427,31.513886483103743,22.628970659753396
81,2021-02-20,aa_r,26.0,27.830357142857142,-1.8303571428571423,32.272815054532316,23.38789923118197
80,2021-03-13,aa_r,30.0,29.33928571428571,0.6607142857142883,33.781743625960885,24.896827802610538
78,2021-03-27,aa_r,32.0,29.71428571428572,2.285714285714281,34.15674362596089,25.271827802610545
79,2021-03-30,aa_r,26.0,28.03571428571429,-2.0357142857142883,32.47817219738946,23.593256374039115
77,2021-04-12,aa_r,28.000000000000004,27.008928571428577,0.991071428571427,31.45138648310375,22.566470659753403
76,2021-04-16,aa_r,25.0,27.142857142857146,-2.142857142857146,31.58531505453232,22.700399231181972
75,2021-04-24,aa_r,30.0,28.544642857142858,1.4553571428571423,32.98710076881803,24.102184945467684
74,2021-05-15,aa_r,30.0,28.6875,1.3125,33.12995791167517,24.245042088324826
73,2021-05-16,aa_r,25.0,28.17857142857143,-3.1785714285714306,32.6210293402466,23.736113516896257
72,2021-06-05,aa_r,32.0,28.955357142857146,3.044642857142854,33.397815054532316,24.512899231181972
71,2021-06-08,aa_r,28.000000000000004,27.830357142857142,0.1696428571428612,32.272815054532316,23.38789923118197
70,2021-06-13,aa_r,23.0,27.11607142857143,-4.116071428571431,31.558529340246604,22.673613516896257
69,2021-06-26,aa_r,33.0,29.205357142857146,3.794642857142854,33.647815054532316,24.762899231181972
68,2021-07-06,aa_r,28.000000000000004,30.08928571428572,-2.0892857142857153,34.53174362596089,25.646827802610545
67,2021-07-17,aa_r,33.0,29.732142857142858,3.2678571428571423,34.17460076881803,25.289684945467684
66,2021-07-17,aa_r,24.0,29.562499999999996,-5.5624999999999964,34.00495791167517,25.120042088324823
65,2021-08-07,aa_r,36.0,32.482142857142854,3.517857142857146,36.924600768818024,28.03968494546768
64,2021-08-28,aa_r,34.0,34.36607142857143,-0.3660714285714306,38.8085293402466,29.923613516896257
63,2021-09-18,aa_r,35.0,34.53703703703703,0.462962962962969,38.9794949487122,30.094579125361857
